productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text,preprocessed_review,sentiment,sentiment_score,index,ml_sentiment
B09G9BL5CP,India,12-07-2022,True,5.0,Smooth as butter,I have always been an android user. But boy I was impressed with iPhone 13. The smoothness the phone offers is unmatchable !,always android user boy impressed iphone smoothness phone offer unmatchable,Neutral,0,147,Positive
B09G9BL5CP,India,18-02-2023,True,5.0,Ocm,Superb,superb,Neutral,0,148,Positive
B09G9BL5CP,India,03-08-2023,True,2.0,Poor Wifi,"Wifi issue after 67 months, wifi remains connected but can't open any websites, after switching to mobile network, things works well",wifi issue month wifi remains connected cant open website switching mobile network thing work well,Neutral,0,149,Positive
B09G9BL5CP,India,17-08-2022,True,5.0,Excellent expensive phone/camera,Present batterylife is excellent. From morning 9 to evening average use consumes only 30 battery.,present batterylife excellent morning evening average use consumes battery,Positive,1,150,Positive
B09G9BL5CP,India,13-11-2022,True,5.0,Excellent product,Highly responsive processor. Good Camera. Crisp display.,highly responsive processor good camera crisp display,Positive,1,151,Positive
B09G9BL5CP,India,30-12-2022,True,5.0,I am happy,Fantastic,fantastic,Neutral,0,152,Positive
B09G9BL5CP,India,29-10-2022,True,5.0,Excellent,Excellent product,excellent product,Positive,1,153,Positive
B09G9BL5CP,India,28-06-2022,True,5.0,Super phone,Battery is fabulous camera is great,battery fabulous camera great,Positive,1,154,Positive
B09G9BL5CP,India,14-09-2022,True,5.0,Super Good,Super,super,Neutral,0,155,Positive
B09G9BL5CP,India,02-08-2022,True,5.0,Complete phone 👌👌,Super,super,Neutral,0,156,Positive
B09G9BL5CP,India,21-10-2022,True,2.0,"Great product, poor customer service","The phone is great, the problem i faced is incorrect serial number in the invoice. Have been contacting customer service for more than a month, still not sorted! Would recommend everyone to check the serial number in the invoice with the actual product",phone great problem faced incorrect serial number invoice contacting customer service month still sorted would recommend everyone check serial number invoice actual product,Positive,1,157,Positive
B09G9BL5CP,India,01-06-2022,True,5.0,Worth every penny,Just awesome,awesome,Neutral,0,158,Positive
B09G9BL5CP,India,12-11-2021,True,3.0,Touch is not up to the mark and software is too cumbersome and has snob value,Battery drains fast and it should not be priced more than Rs 60000,battery drain fast priced r,Neutral,0,159,Neutral
B09G9BL5CP,India,19-04-2022,True,5.0,Excellent one,Superb mobile,superb mobile,Neutral,0,160,Positive
B09G9BL5CP,India,16-04-2022,True,5.0,Aag lga de aasa phon h,Mast h,mast h,Neutral,0,161,Neutral
B09G9BL5CP,India,14-02-2022,True,1.0,Recieved damage product,"Have Dent on the edge after checking trying to replace the product but we unable i have try many ways to replace so please don,t buy fom online plateform this expensive phones .",dent edge checking trying replace product unable try many way replace please dont buy fom online plateform expensive phone,Neutral,0,162,Positive
B09G9BL5CP,India,31-10-2023,True,5.0,Good,Perfect for iphone lovers.,perfect iphone lover,Positive,1,163,Positive
B09G9BL5CP,India,06-02-2023,True,4.0,Class in Hand,"Build Quality is Far better than other competitors in market, one the best Smartphones under 60k. As I switched from Mi11x so I miss 120htz refresh rate in this Phone, but apart from that everything works perfectly especially Camera.",build quality far better competitor market one best smartphones k switched mix miss htz refresh rate phone apart everything work perfectly especially camera,Positive,1,164,Positive
B09G9BL5CP,India,20-03-2023,True,4.0,Nice phone,Very nice attractive phone serv8ce,nice attractive phone servce,Positive,1,165,Positive
B09G9BL5CP,India,08-06-2022,True,5.0,Best purchase,Go for itI am using this phone for more than 6 months now and its working with charm since I bought it.Its still feels just like new for handling same as I used on day 1Really IOS is so polished that you wont be observing any lag or hang state on phone,go iti using phone month working charm since bought itits still feel like new handling used day really io polished wont observing lag hang state phone,Neutral,0,166,Positive
B09G9BL5CP,India,20-02-2022,True,4.0,No pain on operating,Each thing is good but as visible midnight Black that is totally different which I find so could be better if it's totally black or z black.,thing good visible midnight black totally different find could better totally black z black,Positive,1,167,Positive
B09G9BL5CP,India,27-08-2022,True,5.0,"Why iPhone, go for an Android.","Just to be different, iPhone is there, useless OS, very few features, looks like a matchbox or a cigarette case. Use it if you want miss out on many great features of Android.",different iphone useless o feature look like matchbox cigarette case use want miss many great feature android,Positive,1,168,Positive
B09G9BL5CP,India,22-05-2023,True,5.0,Amazing product,User friendly,user friendly,Neutral,0,169,Positive
B09G9BL5CP,India,09-08-2022,True,5.0,perfect device,Perfect business phone with excellent camera quality ..if yo love to do the photography its right choice,perfect business phone excellent camera quality yo love photography right choice,Positive,1,170,Positive
B09G9BL5CP,India,14-07-2022,True,5.0,Review from the iPhone itself,FANTASTIC is the word to describe the experience. Coming from 10 years as android user including Pixel 4.,fantastic word describe experience coming year android user including pixel,Neutral,0,171,Positive
B09G9BL5CP,India,14-02-2024,True,1.0,Achha anubhav nahi raha,Colour same delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha,colour delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha,Neutral,0,172,Neutral
B09G9BL5CP,India,21-06-2024,True,5.0,Awesome everything.  Apple >>>>> Android,Loved it,loved,Neutral,0,173,Positive
B09G9BL5CP,India,02-03-2024,True,4.0,iPhone 13 (BLUE),"iPhone 13 is like wow , I have updated from my iPhone SE 2020 to 13 and then Im feeling like wonderful.the phone camera is 4.5 out of 5 .Multitasking is very easy and thanks to Amazon for secure packaging.",iphone like wow updated iphone se im feeling like wonderfulthe phone camera multitasking easy thanks amazon secure packaging,Neutral,0,174,Positive
B09G9BL5CP,India,09-05-2024,True,5.0,Absolute brilliance!,"You don't need to explain how good apple products are. My earlier iPhone was SE 2020, which worked very well. I exchanged my iPhone SE 2020 with this iPhone 13 and the phone is a wonder. Everything is flawless, speed, performance, faceID speed.. Just perfect!!",dont need explain good apple product earlier iphone se worked well exchanged iphone se iphone phone wonder everything flawless speed performance faceid speed perfect,Positive,1,175,Positive
B09G9BL5CP,India,08-05-2024,True,5.0,Received refurbished item,Ive received refurbished item in summer sale.Apart from above comment iPhone 13 is awesome phone .. Value for money at this price.,ive received refurbished item summer saleapart comment iphone awesome phone value money price,Neutral,0,176,Positive
B09G9BL5CP,India,02-06-2024,True,5.0,Original,"Absolutely original, received brand new i phone 13, go for it.",absolutely original received brand new phone go,Neutral,0,177,Positive
B09G9BL5CP,India,17-01-2024,True,4.0,An all-rounder,"This phone wont disappoint you in any aspect,whether its the battery life,performance or the cameras but what you might miss is a 120hz screen or perhaps a telephoto lens but if those things do not concern you then theres actually no reason for you to not buy this, its the best phone if you can get it for under 50k,period.",phone wont disappoint aspectwhether battery lifeperformance camera might miss hz screen perhaps telephoto lens thing concern there actually reason buy best phone get kperiod,Positive,1,178,Positive
B09G9BL5CP,India,04-06-2024,True,5.0,Okay product,Exchange of the product was not working,exchange product working,Neutral,0,179,Neutral
B09G9BL5CP,India,11-06-2024,True,5.0,Best buy,Loved it and price is best in sale.,loved price best sale,Positive,1,180,Positive
B09G9BL5CP,India,06-06-2024,True,5.0,Good,Nothing,nothing,Neutral,0,181,Neutral
B09G9BL5CP,India,30-05-2024,True,5.0,Very good and nice product,Nice phone and nice performance all over is good in phone comparison to14 better than the 13,nice phone nice performance good phone comparison better,Positive,1,182,Positive
B09G9BL5CP,India,26-01-2024,True,5.0,Awesome,Product is good only thing is Amazon delivery is poor,product good thing amazon delivery poor,Negative,-1,183,Positive
B09G9BL5CP,India,17-05-2022,True,5.0,Amazing phone,"It is an amazing phone, the entire experience is buttery smooth although the battery is a slightly let down but cannot complain much as it has come a long way since the older iphones, it manages to give a days battery life with 67 hours screen time which is decent depending upon how you wanna use your phone, i use mine primarily for work, emailing, googling, watching videos and all. The camera is actually great especially the video quality is wow, this is my switch from android to ios for the first time, although there are a few restrictions in terms of customisation and all but otherwise the phone is great, total value for money got it for 62k",amazing phone entire experience buttery smooth although battery slightly let cannot complain much come long way since older iphones manages give day battery life hour screen time decent depending upon wanna use phone use mine primarily work emailing googling watching video camera actually great especially video quality wow switch android io first time although restriction term customisation otherwise phone great total value money got k,Positive,1,184,Positive
B09G9BL5CP,India,04-09-2022,True,5.0,"IPhone 13, a benchmark for other phones out on the market !!","I have been using IPhone 7 for nearly 4 years and finally decided to switch to IPhone 13. Now its been like nearly six months I been using this phone and I couldnt really find a real drawback what do ever.Camera is the best. I am not exaggerating, it is better than the entry level DSLRs. Performance, battery life, sound, display I am so impressed.The only drawback I could see is phone is slightly heating up while playing games or charging.But its still worth a buy.",using iphone nearly year finally decided switch iphone like nearly six month using phone couldnt really find real drawback evercamera best exaggerating better entry level dslrs performance battery life sound display impressedthe drawback could see phone slightly heating playing game chargingbut still worth buy,Positive,1,185,Positive
B09G9BL5CP,India,20-02-2022,True,3.0,Not a great phone!,"I switched from Oneplus 5t to iPhone 13. The reasons I switched was 1. Battery life of Oneplus 5t deteriorated rapidly and OnePlus hardly cared to explain this. I also suspected that OnePlus deliberately created a bug that led to sudden drop in battery life. 2. Wanted to get an Android phone but could not find even one decent phone that did not have heating issues. 3. Oneplus device also suffered from Screenburn.Having switched the battery life is sorted and the phone does not have any heating issues but iPhones lack basic features such as1. Display of date and time on status bar2. The rounded edges of the phone create a problem as some apps with options at the bottom of the screen are not properly displayed.3. Amazon App does not allow purchase if Kindle books on iOS devices.4. Typing is a problem as the screen is smaller compared to a OnePlus device.Overall, I am neither too happy nor too sad with the purchase though I must confess that price of the phone seems exorbitant vis a vis the value delivered.",switched oneplus iphone reason switched battery life oneplus deteriorated rapidly oneplus hardly cared explain also suspected oneplus deliberately created bug led sudden drop battery life wanted get android phone could find even one decent phone heating issue oneplus device also suffered screenburnhaving switched battery life sorted phone heating issue iphones lack basic feature display date time status bar rounded edge phone create problem apps option bottom screen properly displayed amazon app allow purchase kindle book io device typing problem screen smaller compared oneplus deviceoverall neither happy sad purchase though must confess price phone seems exorbitant vi vi value delivered,Neutral,0,186,Negative
B09G9BL5CP,India,18-01-2024,True,5.0,Top Quality product,Worthy of Money,worthy money,Neutral,0,187,Positive
B09G9BL5CP,India,24-04-2023,True,4.0,Quality matter,After using almot 6 month this phone is running smooth as new one there is some network issues with this phone but although overall you can buy itMG,using almot month phone running smooth new one network issue phone although overall buy itmg,Neutral,0,188,Neutral
B09G9BL5CP,India,10-01-2024,True,5.0,It's really too gud,Such a great app,great app,Positive,1,189,Positive
B09G9BL5CP,India,15-01-2024,True,5.0,Good phone according to budget............,Good phone according to budget................,good phone according budget,Positive,1,190,Positive
B09G9BL5CP,India,17-10-2023,True,5.0,Very Good and the best Premium Phone in the segment and better than any other android phone,It is better than any other premium phone which is cost more than this like s22I would recommend for who wantPerformance 1010Camera 910Video 1010Display 1010Sound 1010,better premium phone cost like si would recommend wantperformance camera video display sound,Neutral,0,191,Positive
B09G9BL5CP,India,23-03-2022,True,5.0,"For me, it’s best","As a first time iPhone user, I was very confused to buy this iPhone 13 or 12 though price difference is manageableso after all reviews and conclusion I went for iPhone 13 and now after one month usage I can say I have made very right choice. Works very well for me. Be it camera, battery , display. Everything is just perfectafter all its an iPhone. And I am moderate user.. so I dont play heavy games on this device..hence with normal usage it gives me approx 1.5 days battery back up. Hope it helps to choose the right phone for you",first time iphone user confused buy iphone though price difference manageableso review conclusion went iphone one month usage say made right choice work well camera battery display everything perfectafter iphone moderate user dont play heavy game devicehence normal usage give approx day battery back hope help choose right phone,Neutral,0,192,Positive
B09G9BL5CP,India,09-05-2024,True,4.0,Superb,good,good,Positive,1,193,Positive
B09G9BL5CP,India,10-06-2024,True,5.0,Bharat Sharma,Best product and camera is just awesomeBought it in sale at best price with no cost emi offerCharging is working best to its use,best product camera awesomebought sale best price cost emi offercharging working best use,Positive,1,194,Positive
B09G9BL5CP,India,15-05-2024,True,4.0,Great buy,Awesome,awesome,Neutral,0,195,Positive
B09G9BL5CP,India,14-07-2024,True,5.0,Awesome Quality,Nice phone to use,nice phone use,Positive,1,196,Positive
B09G9BL5CP,India,26-06-2024,True,5.0,I switched from Android to iPhone... and it was the best decision,Amazing camera quality.....deep details camera,amazing camera qualitydeep detail camera,Positive,1,197,Positive
B09G9BL5CP,India,03-06-2024,True,5.0,Nice phone in this budget,I liked the phone the sound quality is insane and very fast charging the size of phone is also preety good and the display is the best I tested the performance is also very smooth and fast and very light weight phone I recommend you to buy it instead of iPhone 14.,liked phone sound quality insane fast charging size phone also preety good display best tested performance also smooth fast light weight phone recommend buy instead iphone,Positive,1,198,Positive
B09G9BL5CP,India,05-07-2024,True,5.0,Ios,Good quality features,good quality feature,Positive,1,199,Positive
B09G9BL5CP,India,24-03-2024,True,4.0,Nothing special,"What do you want to hear about iPhone,if you are reading this review,it means that you have already done enough research to buy it.so, congratulations for your new iphone",want hear iphoneif reading reviewit mean already done enough research buy itso congratulation new iphone,Neutral,0,200,Positive
B09G9BL5CP,India,01-09-2024,True,2.0,Overnight battery draining issue,"It's been less than a year and I am facing overnight battery draining issue, to give you an example i charged my phone at 78 yesterday at 7.40 PM and today morning at 97.00 AM the battery got drained upto 22. I have not even touched my phone. I tried many things ,I was using low power mode, stopped background application refreshing, and even turned of wifi,mobile data and location. This was the costliest phone i bought last year and this has serious battery issues.",less year facing overnight battery draining issue give example charged phone yesterday pm today morning battery got drained upto even touched phone tried many thing using low power mode stopped background application refreshing even turned wifimobile data location costliest phone bought last year serious battery issue,Neutral,0,201,Negative
B09G9BL5CP,India,21-03-2024,True,4.0,Iphone,Do I need to write a review for iPhone ?People still gonna buy it anyway.Little bit disappointed from macro lens otherwise who criticize Apple.,need write review iphone people still gonna buy anywaylittle bit disappointed macro lens otherwise criticize apple,Negative,-1,202,Negative
B09G9BL5CP,India,30-11-2023,True,5.0,Best camera,"Best camera with cinematic mode, the wideangle is good, but the night vision contains noise. the battery backup is good.",best camera cinematic mode wideangle good night vision contains noise battery backup good,Positive,1,203,Positive
B09G9BL5CP,India,16-10-2023,True,3.0,I am not happy,I thought the mobile would turn out to be very big. It turned out to be small but the heart did not enjoy it.,thought mobile would turn big turned small heart enjoy,Neutral,0,204,Positive
B09G9BL5CP,India,17-12-2023,True,5.0,Excellent phone,Apple full value of money,apple full value money,Neutral,0,205,Positive
B09G9BL5CP,India,02-02-2024,True,2.0,Over-rated and not user friendly,"If you are an Android user, stick to the best available Android in your budget. This is an overhyped device which performs poorly on hygiene parameters for eg. there is no function to go back, has poor precision in touch, limited battery life which dies much before the day ends to name a few. Also, transferring data from Android is an issue.",android user stick best available android budget overhyped device performs poorly hygiene parameter eg function go back poor precision touch limited battery life dy much day end name also transferring data android issue,Negative,-1,206,Negative
B09G9BL5CP,India,19-10-2023,True,5.0,Received happyly,It's very beautiful and weight less so it's very easy to carry.So nice,beautiful weight less easy carryso nice,Positive,1,207,Positive
B09G9BL5CP,India,18-11-2023,True,5.0,My 13 Dream,I want to use this phone for my whole day work.,want use phone whole day work,Neutral,0,208,Positive
B09G9BL5CP,India,11-10-2023,True,5.0,Good phone,Packaging was very questionable but phone is great,packaging questionable phone great,Positive,1,209,Positive
B09G9BL5CP,India,10-12-2023,True,5.0,Nice,Nice,nice,Positive,1,210,Positive
B09G9BL5CP,India,08-12-2023,True,5.0,One of the best phone,Superb,superb,Neutral,0,211,Positive
B09G9BL5CP,India,11-08-2022,True,4.0,Good but fell short of expectation,"Moving from android to ios was not very easy however, now settling down slowly after initially facing lots of issue. Was expecting more from camera particularly in photo section and battery. Rest only time will tell If a U turn would be needed or not.",moving android io easy however settling slowly initially facing lot issue expecting camera particularly photo section battery rest time tell u turn would needed,Neutral,0,212,Negative
B09G9BL5CP,India,15-05-2024,True,5.0,Value for money.,I switch to I Android from I phone.After 7 months use . I give a genuine review . It's all' over good performance.,switch android phoneafter month use give genuine review good performance,Positive,1,213,Positive
B09G9BL5CP,India,20-06-2024,True,5.0,Good,Good,good,Positive,1,214,Positive
B09G9BL5CP,India,13-06-2024,True,5.0,Smooth,Save money and buy this phone. You will not regret later. Smooth experience.,save money buy phone regret later smooth experience,Neutral,0,215,Positive
B09G9BL5CP,India,04-06-2024,True,5.0,Iphone 13,Everything about this device is perfect!,everything device perfect,Positive,1,216,Positive
B09G9BL5CP,India,06-01-2024,True,4.0,Smooth as butter,This is very much first time I am using an Iphone and my experience is very good until now. UI is very seamless and lag free but yes sometimes i noticed app crashing or getting refresh in background. Camera quality is superb especially for videography. Night photos are ok but can still see grains while taking photo in low light situation.,much first time using iphone experience good ui seamless lag free yes sometimes noticed app crashing getting refresh background camera quality superb especially videography night photo ok still see grain taking photo low light situation,Positive,1,217,Positive
B09G9BL5CP,India,28-05-2024,True,5.0,Fantastic,Apple never disappoints with its brand value. I had a great experience using their product. Thanks to Amazon for the sameday delivery.,apple never disappoints brand value great experience using product thanks amazon sameday delivery,Positive,1,218,Positive
B09G9BL5CP,India,06-09-2024,True,2.0,Defective product video calling is very noisy,The phone's video calling is very poor and noisy and call drops in between the conversation. The defect arises later after the return window is closed! Very bad experience,phone video calling poor noisy call drop conversation defect arises later return window closed bad experience,Negative,-1,219,Negative
B09G9BL5CP,India,01-07-2023,True,5.0,Great iPhone 13 Purchase with Room for Improvement in Packaging,"I must say, it has exceeded my expectations in many ways. The product I received was genuine, and the camera is absolutely lovely, capturing moments with stunning clarity and vividness. Overall, the iPhone 13 delivers a significant upgrade over my previous Android device, and although I was initially skeptical about downgrading from a 120Hz display to 60Hz, the phone's performance feels far from clunky or sluggish.The camera system on the iPhone 13 is nothing short of impressive. It produces stunning images, offering a level of detail and color accuracy.In terms of performance, the iPhone 13 truly shines. Its powerful A15 Bionic chip ensures smooth multitasking, seamless app navigation, and impressive gaming experiences. The device feels snappy and responsive, effortlessly handling resourceintensive tasks. I appreciate the optimized performance that comes with the iPhone 13.Now, let's address the issue that left me somewhat disappointedthe packaging. Considering the price tag of 61,000 INR, one would expect more attention to be paid to the packaging. Unfortunately, the phone arrived in a flimsy packet, which had clearly been subjected to the challenges of longdistance transportation. The iPhone box itself was damaged, but luckily, the phone inside was unharmed. It's disheartening to see such carelessness from the seller Appario Retail when it comes to packaging such an expensive device. I hope this issue can be addressed by the seller to ensure a better customer experience in the future.Despite the packaging mishap, the iPhone 13 has proven to be a remarkable device. If you're looking to switch from Android or upgrade from an older iPhone, the iPhone 13 is definitely worth considering.",must say exceeded expectation many way product received genuine camera absolutely lovely capturing moment stunning clarity vividness overall iphone delivers significant upgrade previous android device although initially skeptical downgrading hz display hz phone performance feel far clunky sluggishthe camera system iphone nothing short impressive produce stunning image offering level detail color accuracyin term performance iphone truly shine powerful bionic chip ensures smooth multitasking seamless app navigation impressive gaming experience device feel snappy responsive effortlessly handling resourceintensive task appreciate optimized performance come iphone let address issue left somewhat disappointedthe packaging considering price tag inr one would expect attention paid packaging unfortunately phone arrived flimsy packet clearly subjected challenge longdistance transportation iphone box damaged luckily phone inside unharmed disheartening see carelessness seller appario retail come packaging expensive device hope issue addressed seller ensure better customer experience futuredespite packaging mishap iphone proven remarkable device youre looking switch android upgrade older iphone iphone definitely worth considering,Neutral,0,220,Positive
B09G9BL5CP,India,06-11-2023,True,3.0,I faced an camera issue so because I'm giving 3star for this!!!,"Hello guys! I purchased this at best price , when it's delivered there is no issue found in this product. No scratches and no cracks fully new and genuine product given by Amazon!!! When I checked after getting delivery all things are working perfectly fine but after a day I updated my iphone so after I found an camera issue camera is shaking Rear Camera so guys I tried to replace the product but Amazon tolds me I have to go first in iPhone main showroom for diagnosis! Amazon just told me to go apple shop and told him what is happening with the phone , and if they deny to repair the product then I have to ask for Denial report so I firstly go in iVenus apple authorised service centre but they give me a job sheet not denial report but they refused to repair as well! Then after I go in Mumbai Apple BKC for service apple BKC is main showroom of iphone where they are very professional and talk in very fluent English as well! So they took my product for the repair then they took around 19 days to repair or replace the parts of my iphone !!! They replaced Camera but they also replaced Battery I asked why they replaced Battery so they told me some scratches on battery because they need to replace the battery !!! So guys this is my experience I shared with you !!!! I hope this will help you!.",hello guy purchased best price delivered issue found product scratch crack fully new genuine product given amazon checked getting delivery thing working perfectly fine day updated iphone found camera issue camera shaking rear camera guy tried replace product amazon tolds go first iphone main showroom diagnosis amazon told go apple shop told happening phone deny repair product ask denial report firstly go ivenus apple authorised service centre give job sheet denial report refused repair well go mumbai apple bkc service apple bkc main showroom iphone professional talk fluent english well took product repair took around day repair replace part iphone replaced camera also replaced battery asked replaced battery told scratch battery need replace battery guy experience shared hope help,Positive,1,221,Positive
B09G9BL5CP,India,21-05-2024,True,3.0,I want to claim GST inputs to my GST account,I want to include my GST details to claim GST inputs.,want include gst detail claim gst input,Neutral,0,222,Positive
B09G9BL5CP,India,02-08-2024,True,5.0,Excellent,Excellent,excellent,Positive,1,223,Positive
B09G9BL5CP,India,24-05-2024,True,4.0,Battery issue,Battery quality is bad and hence didnt last long even though using social media and no gaming at all,battery quality bad hence didnt last long even though using social medium gaming,Negative,-1,224,Negative
B09G9BL5CP,India,26-05-2024,True,4.0,Perfect Product,"Perfect product! Awesome battery backup amazing camera, a all day batter backup improved and brilliant",perfect product awesome battery backup amazing camera day batter backup improved brilliant,Positive,1,225,Positive
B09G9BL5CP,India,20-07-2024,True,5.0,Amazing,Nice product,nice product,Positive,1,226,Positive
B09G9BL5CP,India,19-07-2024,True,5.0,Best,Loved the delivery bcz the product is always the best by Apple,loved delivery bcz product always best apple,Positive,1,227,Positive
B09G9BL5CP,India,12-07-2024,True,5.0,Good,Good,good,Positive,1,228,Positive
B09G9BL5CP,India,28-04-2024,True,4.0,Over price,Not value for money,value money,Neutral,0,229,Negative
B09G9BL5CP,India,07-06-2024,True,3.0,IN 2024 and onwards not worth at all,Dont go for 6.1 in feels ver small .After buying iPhone 13 it fee very small ans compared to android phone . You can get 6.6 or more bigger screen and no c type charging port .Its better to buy iPhone 14 Pro you get 6.7inch display and c type charging port and also videos are more stable in this.,dont go feel ver small buying iphone fee small an compared android phone get bigger screen c type charging port better buy iphone pro get inch display c type charging port also video stable,Neutral,0,230,Positive
B09G9BL5CP,India,15-10-2023,True,4.0,Good,Very good but slightly heating but not very much good worth for money,good slightly heating much good worth money,Positive,1,231,Positive
B09G9BL5CP,India,28-04-2022,True,4.0,iPhone 13 strains  your eye for websites which require scrolling.,Using I phone 13 for past few days.My honest reviewProsBattery back up is good and improved.you could get easily for a compete day with moderate usageScreen quality is good and comparable to Super AMOLED display.ConsScreen refresh rate is very low may be 60 hz which will strain your eye while scrolling on the web pages and apps which is not good from the price point.Even basic android mobiles will give this and this is not at all acceptable for an iPhone which is major con.Charger is not given in the box and need to be purchased additionally which is also not good at this price point.At least Charger and branded ear pieces have to be given along with box pack.Apple has to improve in these areas.,using phone past daysmy honest reviewprosbattery back good improvedyou could get easily compete day moderate usagescreen quality good comparable super amoled displayconsscreen refresh rate low may hz strain eye scrolling web page apps good price pointeven basic android mobile give acceptable iphone major concharger given box need purchased additionally also good price pointat least charger branded ear piece given along box packapple improve area,Positive,1,232,Positive
B09G9BL5CP,India,23-10-2023,True,4.0,Very nice product,"Good packaging and seal box delivery, red color looks amazing, but don't buy with exchange offers!!",good packaging seal box delivery red color look amazing dont buy exchange offer,Positive,1,233,Positive
B09G9BL5CP,India,22-12-2023,True,5.0,It feels great to fulfill some desires,"Great product in 50,500 rsUsing it feels great , also social confident, andDreamIn todays , world 1st dream of the people is to have an iphone!Soon will upgrade to 15 pro !",great product rsusing feel great also social confident anddreamin today world st dream people iphonesoon upgrade pro,Positive,1,234,Positive
B09G9BL5CP,India,24-01-2024,True,5.0,Awesome Apple❤️,Everything is perfect Camera 55Display 55Battery 55Call quality 55Looks 55For me IPhone 13 is good deal than IPhone 15,everything perfect camera display battery call quality look iphone good deal iphone,Positive,1,235,Positive
B09G9BL5CP,India,08-10-2023,True,5.0,Perfect product,"Its my first time using an iPhone and Im loving it, totally worth the money for me, got it for just 37k in the great Indian festival sale 7k reduced by exchange including the exchange bonus of 3500 and the credit card discount of 2250",first time using iphone im loving totally worth money got k great indian festival sale k reduced exchange including exchange bonus credit card discount,Positive,1,236,Positive
B09G9BL5CP,India,12-01-2024,True,5.0,My first iPhone,This is my first try iPhone. I had this long time dream of possessing an iPhone atleast once in my lifetime. And it finally got fullfilled. Thanks a lot Amazon,first try iphone long time dream possessing iphone atleast lifetime finally got fullfilled thanks lot amazon,Neutral,0,237,Positive
B09G9BL5CP,India,01-03-2024,True,5.0,Nice work,Good,good,Positive,1,238,Positive
B09G9BL5CP,India,23-02-2024,True,3.0,Nice buy,Heats up fastly and battery drops soon,heat fastly battery drop soon,Neutral,0,239,Neutral
B09G9BL5CP,India,19-07-2023,True,5.0,iPhone 13 (Product Red) Review,It's a very good phone and got a good deal on Amazon. I personally picked the 13 over the 14 as there are hardly any differences between the two. The difference I felt is not worth paying 2030 additional. Overall the 13 does everything well that is expected of an iPhone.,good phone got good deal amazon personally picked hardly difference two difference felt worth paying additional overall everything well expected iphone,Positive,1,240,Positive
B09G9BL5CP,India,22-06-2024,True,5.0,A very good purchase,Good and very prompt delivery. Its working fine,good prompt delivery working fine,Positive,1,241,Positive
B09G9BL5CP,India,11-07-2024,True,5.0,It's original product,I'm happy with Amazon service.Original product delivered,im happy amazon serviceoriginal product delivered,Neutral,0,242,Positive
B09G9BL5CP,India,30-06-2024,True,5.0,Ok,Very nice,nice,Positive,1,243,Positive
B09G9BL5CP,India,01-07-2024,True,5.0,Very nice product and fully proctect packing from amazon,Really very smart,really smart,Neutral,0,244,Positive
B09G9BL5CP,India,26-06-2024,True,5.0,Experience,Satisfied,satisfied,Neutral,0,245,Positive
B09G9BL5CP,India,23-06-2024,True,5.0,"Best phone for photos , gaming and battery under price","iPhone 13 is best for all the features like its battery life is very good , display is ultra hd , this phone has very fast charging like in 1 hour it fully charge your phone , i have used this mobile since last year and this is best value for money mobile phone under this price . It is better then iphone 14",iphone best feature like battery life good display ultra hd phone fast charging like hour fully charge phone used mobile since last year best value money mobile phone price better iphone,Positive,1,246,Positive
B09G9BL5CP,India,10-04-2023,True,5.0,Good phone,"Im not a phone fanatic but here is my simple and honest review.As someone who has only used windows and android phones I must say, iPhone is a good upgrade. I do, however, have some issues with the phone. If you are a hard core android user then you WILL face some issues. As in, the fact that iPhone does not have built in call recording feature. In the case of messages, you can reply from the drawer itself but does not have mark as read option. Truecaller absolutely does not work in this phone. I am a premium member on truecaller and it is of no use cause i still get bombarded with spam calls. Dual sim is one nano sim and the other esim, no dual tray for both your sim card. I am having issues with screencastmirroring as well. In short, all the small little things that seems normal and ones that youre used to in an android is basically missing in an iPhone. Other than that the phone is great. Camera is great with a lot of features which Im still learning. Sound is great. No annoying nudges to keep updating apps. Itll silently update in the background without the prompt message that it is being updated. Easy to use once you get the hang of it.Update i have been using this phone since March23 so its been 2 months now and I have found that this phone is starting to lag a little. Not much, just a little but it is annoying having spent so much money youd expect more. Also, even with full network bars i sometimes struggle to get net connection. I have to rely on wifi most of the times and it has become a burden.",im phone fanatic simple honest reviewas someone used window android phone must say iphone good upgrade however issue phone hard core android user face issue fact iphone built call recording feature case message reply drawer mark read option truecaller absolutely work phone premium member truecaller use cause still get bombarded spam call dual sim one nano sim esim dual tray sim card issue screencastmirroring well short small little thing seems normal one youre used android basically missing iphone phone great camera great lot feature im still learning sound great annoying nudge keep updating apps itll silently update background without prompt message updated easy use get hang itupdate using phone since march month found phone starting lag little much little annoying spent much money youd expect also even full network bar sometimes struggle get net connection rely wifi time become burden,Positive,1,247,Positive
