productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text
B09G9BL5CP,India,14-07-2024,TRUE,5,Awesome Quality,Nice phone to use
B09G9BL5CP,India,26-06-2024,TRUE,5,I switched from Android to iPhone... and it was the best decision,Amazing camera quality.....deep details camera
B09G9BL5CP,India,03-06-2024,TRUE,5,Nice phone in this budget,I liked the phone the sound quality is insane and very fast charging the size of phone is also preety good and the display is the best I tested the performance is also very smooth and fast and very light weight phone I recommend you to buy it instead of iPhone 14.
B09G9BL5CP,India,05-07-2024,TRUE,5,Ios,Good quality features 👍
B09G9BL5CP,India,24-03-2024,TRUE,4,Nothing special,"What do you want to hear about iPhone,if you are reading this review,it means that you have already done enough research to buy it.so, congratulations for your new iphone🎉"
B09G9BL5CP,India,01-09-2024,TRUE,2,Overnight battery draining issue,"It's been less than a year and I am facing overnight battery draining issue, to give you an example i charged my phone at 78% yesterday at 7.40 PM and today morning at 97.00 AM the battery got drained upto 22%. I have not even touched my phone. I tried many things ,I was using low power mode, stopped background application refreshing, and even turned of wifi,mobile data and location. This was the costliest phone i bought last year and this has serious battery issues."
B09G9BL5CP,India,21-03-2024,TRUE,4,Iphone,Do I need to write a review for iPhone ?People still gonna buy it anyway.Little bit disappointed from macro lens otherwise who criticize Apple.
B09G9BL5CP,India,30-11-2023,TRUE,5,Best camera,"Best camera with cinematic mode, the wide-angle is good,  but the night vision contains noise. the battery backup is good."
B09G9BL5CP,India,16-10-2023,TRUE,3,I am not happy,I thought the mobile would turn out to be very big.  It turned out to be small but the heart did not enjoy it.
B09G9BL5CP,India,17-12-2023,TRUE,5,Excellent phone,Apple full value of money
B09G9BL5CP,India,02-02-2024,TRUE,2,Over-rated and not user friendly,"If you are an Android user, stick to the best available Android in your budget. This is an over-hyped device which performs poorly on hygiene parameters (for eg. there is no function to go back), has poor precision in touch, limited battery life which dies much before the day ends to name a few. Also, transferring data from Android is an issue."
B09G9BL5CP,India,19-10-2023,TRUE,5,Received happyly,It's very beautiful and weight less so it's very easy to carry.So nice
B09G9BL5CP,India,18-11-2023,TRUE,5,My 13 Dream,I want to use this phone for my whole day work.
B09G9BL5CP,India,11-10-2023,TRUE,5,Good phone,Packaging was very questionable but phone is great
B09G9BL5CP,India,10-12-2023,TRUE,5,Nice,Nice
B09G9BL5CP,India,08-12-2023,TRUE,5,One of the best phone,Superb
B09G9BL5CP,India,11-08-2022,TRUE,4,Good but fell short of expectation,"Moving from android to ios was not very easy however, now settling down slowly after initially facing lots of issue. Was expecting more from camera particularly in photo section and battery. Rest only time will tell If a U turn would be needed or not."
B09G9BL5CP,India,15-05-2024,TRUE,5,Value for money.,I switch to I Android from I phone.After 7 months use . I give a genuine review . It's all' over good performance.
B09G9BL5CP,India,20-06-2024,TRUE,5,Good,Good
B09G9BL5CP,India,13-06-2024,TRUE,5,Smooth,Save money and buy this phone. You will not regret later. Smooth experience.
B09G9BL5CP,India,04-06-2024,TRUE,5,Iphone 13,Everything about this device is perfect!
B09G9BL5CP,India,06-01-2024,TRUE,4,Smooth as butter,This is very much first time I am using an Iphone and my experience is very good until now. UI is very seamless and lag free but yes sometimes i noticed app crashing or getting refresh in background. Camera quality is superb especially for videography. Night photos are ok but can still see grains while taking photo in low light situation.
B09G9BL5CP,India,28-05-2024,TRUE,5,Fantastic,Apple never disappoints with its brand value. I had a great experience using their product. Thanks to Amazon for the same-day delivery.
B09G9BL5CP,India,06-09-2024,TRUE,2,Defective product video calling is very noisy,The phone's video calling is very poor and noisy and call drops in between the conversation. The defect arises later after the return window is closed! Very bad experience 😔
B09G9BL5CP,India,01-07-2023,TRUE,5,Great iPhone 13 Purchase with Room for Improvement in Packaging,"I must say, it has exceeded my expectations in many ways. The product I received was genuine, and the camera is absolutely lovely, capturing moments with stunning clarity and vividness. Overall, the iPhone 13 delivers a significant upgrade over my previous Android device, and although I was initially skeptical about downgrading from a 120Hz display to 60Hz, the phone's performance feels far from clunky or sluggish.The camera system on the iPhone 13 is nothing short of impressive. It produces stunning images, offering a level of detail and color accuracy.In terms of performance, the iPhone 13 truly shines. Its powerful A15 Bionic chip ensures smooth multitasking, seamless app navigation, and impressive gaming experiences. The device feels snappy and responsive, effortlessly handling resource-intensive tasks. I appreciate the optimized performance that comes with the iPhone 13.Now, let's address the issue that left me somewhat disappointed—the packaging. Considering the price tag of 61,000 INR, one would expect more attention to be paid to the packaging. Unfortunately, the phone arrived in a flimsy packet, which had clearly been subjected to the challenges of long-distance transportation. The iPhone box itself was damaged, but luckily, the phone inside was unharmed. It's disheartening to see such carelessness from the seller Appario Retail when it comes to packaging such an expensive device. I hope this issue can be addressed by the seller to ensure a better customer experience in the future.Despite the packaging mishap, the iPhone 13 has proven to be a remarkable device. If you're looking to switch from Android or upgrade from an older iPhone, the iPhone 13 is definitely worth considering."
B09G9BL5CP,India,06-11-2023,TRUE,3,I faced an camera issue so because I'm giving 3star for this!!!,"Hello guys! I purchased this at best price , when it's delivered there is no issue found in this product. No scratches and no cracks fully new and genuine product given by Amazon!!! When I checked after getting delivery all things are working perfectly fine 🙂 but after a day I updated my iphone so after I found an camera issue ( camera is shaking [ Rear Camera ] so guys I tried to replace the product but Amazon tolds me I have to go first in iPhone main showroom for diagnosis! Amazon just told me to go apple shop and told him what is happening with the phone , and if they deny to repair the product then I have to ask for (Denial report) so I firstly go in iVenus (apple authorised service centre) but they give me a job sheet not denial report but they refused to repair as well! Then after I go in Mumbai (Apple BKC) for service apple BKC is main showroom of iphone where they are very professional and talk in very fluent English as well! So they took my product for the repair then they took around 19 days to repair or replace the parts of my iphone !!! They replaced (Camera) but they also replaced Battery I asked why they replaced Battery so they told me some scratches on battery because they need to replace the battery !!! So guys this is my experience I shared with you !!!! I hope this will help you!."
B09G9BL5CP,India,21-05-2024,TRUE,3,I want to claim GST inputs to my GST account,I want to include my GST details to claim GST inputs.
B09G9BL5CP,India,02-08-2024,TRUE,5,Excellent,Excellent
B09G9BL5CP,India,24-05-2024,TRUE,4,Battery issue,Battery quality is bad and hence didn’t last long even though using social media and no gaming at all
B09G9BL5CP,India,26-05-2024,TRUE,4,Perfect Product,"Perfect product! Awesome battery backup amazing camera, a all day batter backup improved and brilliant"
B09G9BL5CP,India,20-07-2024,TRUE,5,Amazing,Nice product
B09G9BL5CP,India,21-07-2024,TRUE,5,Good phone go for it,
B09G9BL5CP,India,19-07-2024,TRUE,5,Best,Loved the delivery bcz the product is always the best by Apple
B09G9BL5CP,India,03-06-2024,TRUE,4,iPhone 13 camera and all phone best 👍🌠,👍👍👍👍👍👍👍
B09G9BL5CP,India,12-07-2024,TRUE,5,Good,Good
B09G9BL5CP,India,28-04-2024,TRUE,4,Over price,Not value for money
B09G9BL5CP,India,07-06-2024,TRUE,3,IN 2024 and onwards not worth at all,Don’t go for 6.1 in feels ver small .After buying iPhone 13 it fee  very small ans compared to android phone . You can get 6.6 or more bigger screen and no c type  charging port .It’s better to buy iPhone 14 Pro you get 6.7inch display and c type charging port and also videos are more stable in this.
B09G9BL5CP,India,15-10-2023,TRUE,4,Good,Very good but slightly heating but not very much good worth for money
B09G9BL5CP,India,28-04-2022,TRUE,4,iPhone 13 strains  your eye for websites which require scrolling.,Using I phone 13 for past few days.My honest reviewPros:Battery back up is good and improved.you could get easily for a compete day with moderate usageScreen quality is good and comparable to Super AMOLED display.Cons:Screen refresh rate is very low may be @ 60 hz which will strain your eye while scrolling on the web pages and apps which is not good from the price point.Even basic android mobiles will give this and this is not at all acceptable for an iPhone which is major con.Charger is not given in the box and need to be purchased additionally which is also not good at this price point.At least Charger and branded ear pieces have to be given along with box pack.Apple has to improve in these areas.
B09G9BL5CP,India,23-10-2023,TRUE,4,Very nice product,"Good packaging and seal box delivery, red color looks amazing, but don't buy with exchange offers!!"
B09G9BL5CP,India,22-12-2023,TRUE,5,It feels great to fulfill some desires,"Great product in 50,500 rsUsing it feels great , also social confident, andDreamIn today’s , world 1st dream of the people is to have an iphone!Soon will upgrade to 15 pro !"
B09G9BL5CP,India,24-01-2024,TRUE,5,Awesome Apple❤️,Everything is perfect 😍Camera 5/5Display 5/5Battery 🔋 5/5Call quality 5/5Looks 5/5For me IPhone 13 is good deal than IPhone 15
B09G9BL5CP,India,08-10-2023,TRUE,5,Perfect product,"It’s my first time using an iPhone and I’m loving it, totally worth the money for me, got it for just 37k in the great Indian festival sale (7k reduced by exchange including the exchange bonus of 3500 and the credit card discount of 2250)"
B09G9BL5CP,India,12-01-2024,TRUE,5,My first iPhone,This is my first try iPhone. I had this long time dream of possessing an iPhone atleast once in my lifetime. And it finally got fullfilled. Thanks a lot Amazon 🙂🙂👍
B09G9BL5CP,India,01-03-2024,TRUE,5,Nice work,Good
B09G9BL5CP,India,23-02-2024,TRUE,3,Nice buy,Heats up fastly and battery drops soon
B09G9BL5CP,India,19-07-2023,TRUE,5,iPhone 13 (Product Red) Review,It's a very good phone and got a good deal on Amazon. I personally picked the 13 over the 14 as there are hardly any differences between the two. The difference I felt is not worth paying 20-30% additional. Overall the 13 does everything well that is expected of an iPhone.
B09G9BL5CP,India,22-06-2024,TRUE,5,A very good purchase,Good and very prompt delivery. It’s working fine
B09G9BL5CP,India,11-07-2024,TRUE,5,It's original product,I'm happy with Amazon service.Original product delivered
B09G9BL5CP,India,30-06-2024,TRUE,5,Ok,Very nice
B09G9BL5CP,India,01-07-2024,TRUE,5,Very nice product and fully proctect packing from amazon,Really very smart
B09G9BL5CP,India,26-06-2024,TRUE,5,Experience,Satisfied
B09G9BL5CP,India,23-06-2024,TRUE,5,"Best phone for photos , gaming and battery under price","iPhone 13 is best for all the features like its battery life is very good , display is ultra hd , this phone has very fast charging like in 1 hour it fully charge your phone , i have used this mobile since last year and this is best value for money mobile phone under this price . It is better then iphone 14"
B09G9BL5CP,India,10-04-2023,TRUE,5,Good phone,"I’m not a phone fanatic but here is my simple and honest review.As someone who has only used windows and android phones I must say, iPhone is a good upgrade. I do, however, have some issues with the phone. If you are a hard core android user then you WILL face some issues. As in, the fact that iPhone does not have built in call recording feature. In the case of messages, you can reply from the drawer itself but does not have mark as read option. Truecaller absolutely does not work in this phone. I am a premium member on truecaller and it is of no use cause i still get bombarded with spam calls. Dual sim is one nano sim and the other e-sim, no dual tray for both your sim card. I am having issues with screencast/mirroring as well. In short, all the small little things that seems normal and one’s that you’re used to in an android is basically missing in an iPhone. Other than that the phone is great. Camera is great with a lot of features (which I’m still learning). Sound is great. No annoying nudges to keep updating apps. It’ll silently update in the background without the prompt message that it is being updated. Easy to use once you get the hang of it.Update:- i have been using this phone since March’23 so it’s been 2 months now and I have found that this phone is starting to lag a little. Not much, just a little but it is annoying (having spent so much money you’d expect more). Also, even with full network bars i sometimes struggle to get net connection. I have to rely on wifi most of the times and it has become a burden."
B09G9BL5CP,India,14-09-2022,TRUE,5,"Consistent, dependable & need more customization options","Likes -1. A good display2. Great dual speaker sound quality3. It’s fast. I am using for more than a month and it never hanged.4. Updated to IOS 16 and unlike Android phones it is bug free or has very less bugs5. Long term software & security support (a very few Android phone manufacturers gives 5 years OS support with less bugs)6. Consistent camera. I would say the camera is not so hi fi but takes consistently good photos7. Apps are well optimized. Even google apps like YouTube, Maps, Gmail etc works better in IOS rather than their own proprietary OS8. Widgets in IOS 15 and 16. Android has widgets for decades now but IOS took the user experience to a whole new level.9. The new boxy design (introduced with iPhone 12) is cool and looks good.10. Network & call quality is good.11. Haptic feedback is awesome.Dislikes (Some dislikes are due to myself being an Android user for decades)1. The ugly notch. Though they made a dynamic island with iPhone 14 but lets accept the truth its still ugly compared to the hole punch2. Battery life & charging speed.3. Lack of customization. I can’t place the icons wherever i feel like on the screen.4. Lack of fingerprint scanner. Face id is good but fingerprint scanner is more practical, specially when you pay contactless5. Being an Android user I am used to with swipe from the right edge of the screen to go back. In iPhone this is not working & you need to reach out to actual back buttons of the app.6. Settings app is messy as all installed app would show up on the main page. I would say Android settings app is more sophisticated.7. Lastly the price should’ve been less. With all discounts & all it comes ~60k INR and its costly.Overall I am satisfied switching to iPhone 13 from Android (used OnePlus 6t for 3 years). Last time I switched to iPhone was with iPhone 5S and I couldn’t stay for 6 months and switched to Android again. But this time IOS is better in terms of consistency & user experience."
B09G9BL5CP,India,25-08-2024,TRUE,2,My iphone is getting hang,"I have faced this issue many times , once someone call me , I mute it from side button , then again when I try to pick the call it doesn't work , touch stop working.End I press side button once call get disconnected ( I can not off the screen or re-on )I purchase it on 7th aug 2024"
B09G9BL5CP,India,23-05-2024,TRUE,5,Best Processor,Best Smartphone under 50k for real. A little heating problem during charging otherwise worth every penny
B09G9BL5CP,India,22-10-2023,TRUE,1,Discoloration around the camera lenses.,When I received the phone it felt like the brand new..But when I saw the round spot around the camera lense on 2nd day after delivery. I think that amazon fools customer.
B09G9BL5CP,India,26-10-2023,TRUE,1,Never buy anything during Sale,Received different specification & defective charging cable..
B09G9BL5CP,India,24-12-2022,TRUE,1,"Buying, return, service experience is worst","Don't buy expensive products with Amazon and especially Apple products. Once you buy it, it's left to the mercy of apple and Amazon. Neither of them care."
B09G9BL5CP,India,29-01-2023,TRUE,1,Worst camera . Do not buy it,I expected better camera quality at such price. but its bad. Selfie is blurry.
B09G9BL5CP,India,16-01-2024,FALSE,5,mast hai,"The iPhone stands out as a testament to the blend of sophisticated design and cutting-edge technology that Apple is renowned for. With each new iteration, the iPhone continues to push the boundaries of what we expect from a smartphone.Firstly, the design of the iPhone is both elegant and functional. The sleek, minimalist look is not just about aesthetics; it's a reflection of the advanced technology housed within. The build quality is exceptional, with a premium feel that you notice the moment you hold it."
B09G9BL5CP,India,30-12-2021,TRUE,1,Front camera wasn’t working. Got a defective piece.,Front camera wasn’t working. Got a defective piece.
B09G9BL5CP,India,12-01-2024,FALSE,5,A very good phone but low build quality of screen,My phone screen got damaged by just applying little pressure. No dents or cracks. Full screen black green and blue. Took 27k just to replace screen by authorised service center.
B09G9BL5CP,India,09-04-2023,FALSE,4,Heating issue,"Its been a couple of weeks since i get the phone, everything is perfect but lately i got this issue with over heating, i do not play any games my phone usage is mild but still this heating won't stop. I am out of words because i paid so much for this and still got this issue. Is there anything we can do about this ? Suggestion accepted .Thankiu"
B09G9BL5CP,India,25-09-2021,FALSE,3,✋,Same as I phone 12 😑. Who so ever is reading this review I suggest go for I phone 12
B09G9BL5CP,India,06-09-2022,FALSE,5,Screen,The camera quality is very good and the proceser is actually surpriseing hai na ki nhi hai hai na tu baas
B09G9BL5CP,India,29-10-2023,TRUE,5,Genuine iPhone,"I have seen that many Amazon users have been skeptical about purchasing iPhone from Darshita ezone or Darshita electronics. After I ordered the product red iPhone 13 from Darshita ezone, because of these negative reviews, even I got scared. However, I didn't cancel my order and decided to wait. Though Amazon delivered the order little late than I expected, I have received a genuine iPhone 13 product red. I checked the model number and IMEI number. All are perfect. Have been using the phone for almost 3 weeks now. Even updated to iOS 17. It's a gem. No issues. No problem. Heating is understandable during charging. But that's already expected. Thumbs up to both Amazon and Darshita ezone. And do I need to write about iPhone 13? It's awesome already."
B09G9BL5CP,India,04-11-2023,TRUE,5,Amazing phone.,I am moving from Android to ios for the first time. It is been a marvelous experience to use iPhone. I regret now for being an android user. First of all the speed what they have mentioned as lightening speed yes i have experienced the lightening speed. Anything u share in whatsapp or any app u open it opens up in a flash. When I put the phone on charging it sometimes over heat the phone but now i have identified the reason for it too. Do not use the phone When on charging leave it untouched so that it won't over heat. No sort of pauses aur hanging issues at all.
B09G9BL5CP,India,01-11-2023,TRUE,4,Iphone at great indian sale,It was a good phone basically I thought that the phone will in damaged conditions or refurbished phone or some of the featured list will low and i was afraid of that but it was all ok and i am happie about that and i bought it in great indian sale
B09G9BL5CP,India,20-01-2024,TRUE,4,Camera quality is awesome 👍,I'm not a iPhone person but red colour is mine ♥️ my first iPhone purchase so I love camara quality ❣️ so happy with iPhone 13 🫶
B09G9BL5CP,India,21-10-2023,TRUE,4,Got original product with worst packing,Ok guys we get orginal productColour is red128 gbCharging cable is original as both code are matchingPacking was worst no bubble wrapDelivery assistance was very rudeDon't agree to shoot video of opening parcelAmazon is giving permission to do that but delivery agent was rejecting itKindly improve package wrap some bubble cover
B09G9BL5CP,India,07-01-2024,TRUE,4,Value for money,Such a nice product and seller also before receiving order I am scared about the product and seller but both are good and nice thanks Amazon and the seller
B09G9BL5CP,India,12-10-2023,TRUE,5,BEST VALUE FOR MONEY Got for 48k🤑Go FOr IT!👌✅,"I was a Android user after several years I'm buying iphone , Was very sceptical of online ordering I mean the costly items but to my surprise everything went so smooth and very happy with the order. I got best offer and very cheap also got my fav colour red. all I want to say is if you want to get it this is the best time iphone 14 not worth the price if u have older phone jst go to iphone 13 or 15 next year. Amazon op"
B09G9BL5CP,India,13-12-2023,TRUE,4,Smooth and Brightness,The phone is smooth and less engaging and in gaming it super fast but lowers brightness while. Need an automatic brightness button to switch off
B09G9BL5CP,India,07-03-2024,TRUE,5,Best deal even in 2024,Great camera and good perfomance. Only issue is glare in night time videos due to light sources.Battery life is also good
B09G9BL5CP,India,29-02-2024,TRUE,5,Crazy beast,"In love with the product ,Red Colour is just amazing .Got this for less price in great Amazon festival .Value for money , enjoying luxury & apple legacy ."
B09G9BL5CP,India,27-02-2024,TRUE,5,Loving it!!,"Bought the iPhone 13 from Amazon and it's everything I expected and more. Sleek design, powerful performance, excellent camera, and seamless integration with other Apple devices. Fully satisfied and highly recommend it."
B09G9BL5CP,India,23-04-2024,TRUE,5,ios experience 😻,
B09G9BL5CP,India,03-01-2024,TRUE,5,Good product,It's first time I ever purchased an iPhone online I was a bit worried what if i gets a refurbished or pre activated phone but nvm it's all good. Thank you! Definately you can go for it👍 I would recommend
B09G9BL5CP,India,16-12-2023,TRUE,4,Luv the phone,Luv the phone and the camera is awesome
B09G9BL5CP,India,19-03-2024,TRUE,5,Awesome,So beautiful so elegant just looking like a wow
B09G9BL5CP,India,03-11-2023,TRUE,5,Overall User Experience & Reflexive Touch,"I am writing this review after 10 days of using this phone. Now i can relate why no one wants to leave iPhone after using it once. Similarly i never want to switch back to any android phone ever. Thank you amazon for a one day delivery. Reflexive touch, vivid display, amazing camera quality and much more."
B09G9BL5CP,India,28-02-2024,TRUE,5,Box was damaged,Product is bang on but the box was a bit damaged in the corners
B09G9BL5CP,India,06-12-2023,TRUE,5,Next level camera,Previously I was using top of the line android phone like oneplus 8 pro ..but after migrate to apple eco system with iPhone 13 Im mesmerised with the cameras and video quality like DSLR ..and Unbelievable battery life with 7-8 hours SOT with a full day heavy use .. Now I relise Apple is 🍎
B09G9BL5CP,India,24-05-2022,TRUE,5,Switching from Andriod to IOS ....good so far,"Purchased this phone (128 GB version) from Amazon with exchange of one plus 2. With citibank credit card discount, exchange offer, I got it at 67K. Got delviered within 24 hours from Amazon and received original phone. Immeidately checked serail number in Apple website and warranty is geniuine and got it for 1 year.1) Phone will be avaialable with only cable. No adapter.2) Purchased adaptor at Rs.1899 from Amazon. That is also genuine product.3) After using 24 hours, my charge reduced from 100% to 42 %. Good battery.4) Apps  will donwload superfast.5) At the time switching on Iphone will ask for data back up. Please chooose Andriod to Iphone backup and you have to dowload one app in oyur old andriod phone. Iphone display code whcih has to be entered in the app in andriod phone. All contacts, sms, googe drive will automatically transferred to iphone. So easy !6) So far it is good going. Learnig lot...will post you after using few weeks"
B09G9BL5CP,India,26-02-2024,TRUE,5,Its Iphone,"Great camera , Good sound quality , super screen and good battery life."
B09G9BL5CP,India,05-06-2024,TRUE,4,Cam phone,It was an amazing phone either than heating issues we can get an absolute cinematic experience in cinematic mode@apple
B09G9BL5CP,India,23-07-2024,TRUE,5,Good,Overall is good
B09G9BL5CP,India,27-07-2024,TRUE,5,Best,
B09G9BL5CP,India,26-07-2024,TRUE,5,🥳,🥳🥳
B09G9BL5CP,India,16-07-2024,TRUE,5,No words,Handy
B09G9BL5CP,India,18-07-2024,TRUE,5,Good,Overall good
B09G9BL5CP,India,25-04-2024,TRUE,4,Good,Good
B09G9BL5CP,India,11-04-2024,TRUE,4,Good,"As everyone knows it is very Good mobile, but how ever you use battery health percentage will keep decreasing, for me this only issue with iphones"
B09G9BL5CP,India,23-07-2024,TRUE,5,Great,Being an Apple user for several years I love iPhones
B09G9BL5CP,India,06-05-2024,TRUE,4,good,good
B09G9BL5CP,India,07-05-2024,TRUE,4,Amazing deal,Best phone to buy during sale..
B09G9BL5CP,India,24-04-2024,TRUE,4,Camara is outstanding,#Camara is outstanding#Battery Backup need improvement#All is well
B09G9BL5CP,India,22-06-2024,TRUE,5,NYC looking  amazing  good service,NYC looking  amazing  good service
B09G9BL5CP,India,20-06-2024,TRUE,5,Performance & Camera quality,It's performance is osoom n camera quality is very good
B09G9BL5CP,India,25-06-2024,TRUE,5,Very good just amazing iphone,I received my iphone in very good condition.Thanks amazon .
B09G9BL5CP,India,29-06-2024,TRUE,5,Perfect product,I find this perfect colour is amazing I would suggest this to everyone
B09G9BL5CP,India,04-07-2024,TRUE,5,Overall good,
B09G9BL5CP,India,11-05-2024,TRUE,5,Good iPhone,"Nothing to say much as iPhone is finally iPhone , only thing of 13 is good price especially during Amazone sale. If anyone is confused between 13, 14, or 15. And if price is factor go for 13"
B09G9BL5CP,India,05-06-2024,TRUE,5,A great choice,Was not thinking to buy it but iphone 14 se zyada acha camera quality laga.No heatingFast chargingDam good displayBeast performanceVery good soundAnd a medium small which I personally don’t likeCamera is outstanding
B09G9BL5CP,India,09-10-2023,TRUE,4,Quality,"Okay so talking about the phone, before the delivery i was worried about the product as i saw there were not many reviews from other buyers about the seller.. But delivery went well and i got the iPhone.No lies the phone is so far good but there's a catch when i unboxed the package the iPhone box had some dirt on it not too much but it was there then inside the box there was the phone which had some of dust particles on it i don't know how but the phone was sealed packed!!Now talking about the phone it's nice and it's been just one day of having it.. Will write a full review after a longer usage then conclude my thoughts on it but ya phone looks and feel in Starlight color is very premium. From switching Android to IOS it's bit a different feel can't explain that but yaa it'll take time to adjust."
B09G9BL5CP,India,31-07-2024,TRUE,5,Best phone that too in budget,"The iPhone 13 is a solid upgrade, especially for those coming from older models. Its improvements in battery life, camera capabilities, and processing power make it a worthwhile consideration. However, if you already have an iPhone 12, the changes might not be significant enough to justify an immediate upgrade unless the new camera features or increased battery life are particularly important to you"
B09G9BL5CP,India,27-08-2024,TRUE,5,iPhone 13 128gb,Phone looks good as expected and working is amazing.
B09G9BL5CP,India,09-08-2024,TRUE,5,It was my son’s gift,"Though I am not so big techy, I am happy to use it easily without any hassles.  The phone is handy, slim and easy to operate.  With little effort, I could use it happily."
B09G9BL5CP,India,30-08-2024,TRUE,5,Not as good as expected,But still using
B09G9BL5CP,India,27-08-2024,TRUE,5,Good,Nice
B09G9BL5CP,India,10-08-2024,TRUE,5,Love it !,Amazing very smooth to use
B09G9BL5CP,India,02-11-2023,TRUE,4,Best phone experience.,"Design:The iPhone 13 retains the classic Apple design with a sleek and modern appearance. It's available in various colors, catering to different tastes. The build quality is top-notch, with a Ceramic Shield front cover and durable materials that feel premium in hand.Display:The device features a Super Retina XDR OLED display, which offers vibrant colors, deep blacks, and impressive brightness. It's perfect for watching videos, browsing the web, or gaming. The display quality enhances the overall user experience.Performance:Apple's A15 Bionic chip powers the iPhone 13, and it's a powerhouse. The device handles multitasking and demanding applications with ease. It's an excellent choice for both casual and power users. The performance improvements extend to better gaming experiences and faster app launches.Camera:The iPhone 13's camera system offers impressive photography capabilities. It features a dual-camera setup with sensor-shift optical image stabilization, Night mode, and Deep Fusion. These features result in stunning photos, even in low light conditions. The Pro models offer even more advanced camera options.Battery Life:One notable improvement is the battery life. The iPhone 13 provides all-day battery life, which is a significant advantage for users who rely on their phones for work and entertainment. You can expect long-lasting performance without frequent recharging.Software:The device runs on iOS, Apple's operating system known for its stability, security, and regular updates. iOS 15 brings new features like Focus mode, improved notifications, and enhanced FaceTime capabilities, which enhance the overall user experience.Connectivity:The iPhone 13 supports 5G connectivity, ensuring faster download and streaming speeds. It's also equipped with Wi-Fi 6 and offers a seamless online experience."
B09G9BL5CP,India,23-07-2024,TRUE,5,Original product delivered,"I got 100% original product that too with proper packaging and no defect. Display, sound quality, camera all were perfect.Charging code is in the box with iphone"
B09G9BL5CP,India,26-07-2024,TRUE,5,Apple,Name at its best
B09G9BL5CP,India,24-04-2024,TRUE,4,Overall a good beast in price,Pros :- 1) Offcourse a clean apple os2) A beast for gaming3) Battery backup decent4) Display is best in the segment5) The feel when keeping it in hand was awesomeCons :- 1) Camera performance was very much decreased after upgrading to ios 17.4.12) Heat’s much while gaming and not using the a seperate fan for device
B09G9BL5CP,India,25-07-2024,TRUE,5,package and everything is fabulous,excellent product!! Amazon is great like jeff bezos
B09G9BL5CP,India,23-07-2024,TRUE,5,Superb phone,Over performance of the phone is nice
B09G9BL5CP,India,11-08-2024,TRUE,5,Better quality photos,I realy happy about its performanceBut its Battry health will decrease rapidly ‘at last it is a good choice to buy an iPhone  ❤️
B09G9BL5CP,India,23-07-2024,TRUE,5,Good,"Nice phone , iam fully satisfied this phone"
B09G9BL5CP,India,20-07-2024,TRUE,5,Excellent.,Value of money. Very hard and tough. Working normal even after sinking in water two times.
B09G9BL5CP,India,29-07-2024,TRUE,3,Too expensive,Don’t like it
B09G9BL5CP,India,26-05-2024,TRUE,4,Only problem is the battery,"Battery time was low , often need to charge two times a day"
B09G9BL5CP,India,09-07-2024,TRUE,3,Alert slider is lose,Alert slider is lose on my phone …. How did it happened….apple or amazon plz replace my product
B09G9BL5CP,India,16-06-2024,TRUE,5,Love,1. Touch Screen 😘2. Camera quality too good3. No heat issue4. Sound is Cristal clear5. Easy to use Cheap price value of money 🤑
B09G9BL5CP,India,16-07-2024,TRUE,5,Amazing device.,This device is worth buying.Amazing 😍
B09G9BL5CP,India,04-01-2024,TRUE,4,heating,sometimes overheating issues
B09G9BL5CP,India,07-12-2023,TRUE,4,Battery Performance,Using This phone for 1 month battery needs to be upgraded otherwise it is good.
B09G9BL5CP,India,05-08-2024,TRUE,2,Battery heating problem,While charging too much battery heating problem happened
B09G9BL5CP,India,27-11-2023,TRUE,4,Right choice,I have been using iPhone 13 for the last 1 month. A great experience.Right now ios17.1 runningJust captivateing stuff
B09G9BL5CP,India,04-04-2024,TRUE,5,Good product,Good product
B09G9BL5CP,India,21-10-2023,TRUE,5,Just Class,"This is my first iPhone shifted from an android and gosh this is such an awesome phone, very well managed battery usage awesome camera video camera quality top of the line😍😍❤️ and plus it’s so smooth and no ads or bloatware apps like in android just superb only two issue slow battery charging and 60hz refresh rate feels lil bit slow my last device was of 120 hz"
B09G9BL5CP,India,01-02-2024,TRUE,5,Running smooth,"Using iPhone 13 from three days, it is running smooth. Till now I used iPhone 5S, SE1,SE2 and 11. Compared to all these it is very smooth while using."
B09G9BL5CP,India,24-10-2023,TRUE,4,Camera quality,Camera quality is not up to the mark.Battery life is averageEasy to access
B09G9BL5CP,India,23-10-2023,TRUE,4,Overall Perfect Phone,"iPhone 13 best in all categories except battery, battery drain out in 5-6 hrs with moderate use"
B09G9BL5CP,India,24-10-2023,TRUE,4,Average,From android to iPhone is difficult for me there are lots of things that android user feel the android feature in iPhone
B09G9BL5CP,India,01-09-2024,TRUE,5,Everything,Fine product and value for money
B09G9BL5CP,India,27-08-2024,TRUE,5,♥️🔥,
B09G9BL5CP,India,26-08-2024,TRUE,5,Camera quality are osam,Best phone
B09G9BL5CP,India,01-08-2024,TRUE,4,Video quality good 👍,
B09G9BL5CP,India,25-06-2024,TRUE,4,Dream mobile,"Apple iPhone is my dream mobile. I am loving this till now, the only concern I'm feeling is, since it is a bit older version the OS updates may be less in the future."
B09G9BL5CP,India,20-08-2024,TRUE,5,Top notch,"If you thinking to buy iphone 13, wait till great indian sale and bbd sale...you will get best discount on it...and in 2024 buy iphone 14...but if your budget id tight buy iphone 13."
